order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD001040,SRC-001-H-001040,CUS00202,2018-10-11 08:21:00,Mobile,Card,AUD,Thompson,Completed,2307.71,10.1,B1SAVE-89,25.0,209.79,1740.88,Spring,False,-37.784098,144.96544,Desktop,Organic,no special instruction,B1SAVE-89
HORD002722,SRC-001-H-002722,CUS00328,2018-04-01 11:38:00,Web,PayPal,AUD,Bakers,Completed,5540.55,22.01,B1SAVE-11,15.0,503.69,4731.48,Autumn,True,-37.823811,145.051033,Tablet,Social,no special instruction,B1SAVE-11
HORD004404,SRC-001-H-004404,CUS00497,2018-03-17 08:11:00,Store,Gift Card,AUD,Bakers,Completed,5648.0,12.16,B1SAVE-13,15.0,513.45,4812.96,Autumn,False,-37.853564,145.046551,Mobile,Paid Search,gift purchase for a family member,B1SAVE-13
HORD004088,SRC-001-H-004088,CUS00218,2018-01-14 10:51:00,Web,Bank Transfer,AUD,Thompson,Completed,2752.5,13.3,B1SAVE-17,15.0,250.23,2352.93,Summer,False,-37.753506,144.904492,Tablet,Referral,please leave at reception,B1SAVE-17
HORD000278,SRC-001-H-000278,CUS00115,2018-02-12 18:17:00,Web,Bank Transfer,AUD,Bakers,Completed,3765.46,11.68,NaN,0.0,342.31,3777.14,Summer,False,-37.767044,145.020419,Mobile,Paid Search,gift purchase for a family member,NaN
HORD000883,SRC-001-H-000883,CUS00476,2018-07-23 21:48:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,4666.8,11.03,NaN,5.0,424.25,4444.49,Winter,False,-37.825576,144.958934,Tablet,Store,call before delivery,NaN
HORD001263,SRC-001-H-001263,CUS00280,2018-10-03 12:52:00,Web,Card,AUD,Bakers,Completed,1366.04,11.41,NaN,5.0,124.19,1309.15,Spring,False,-37.779861,145.042733,Mobile,Referral,please use minimal packaging,NaN
HORD002771,SRC-001-H-002771,CUS00412,2018-01-19 21:16:00,Web,Gift Card,AUD,Bakers,Completed,192.28,9.53,B1SAVE-60,20.0,17.48,163.35,Summer,False,-37.793458,145.008815,Desktop,Paid Search,please leave at reception,B1SAVE-60
HORD004002,SRC-001-H-004002,CUS00261,2018-07-22 15:00:00,Store,Gift Card,AUD,Bakers,Completed,952.14,15.45,B1SAVE-11,25.0,86.56,729.56,Winter,False,-37.864139,145.020225,Desktop,Organic,gift purchase for a family member,B1SAVE-11
HORD000424,SRC-001-H-000424,CUS00128,2018-12-13 20:45:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2167.29,12.81,NaN,0.0,197.03,2180.1,Summer,False,-37.762779,144.900829,Desktop,Store,please leave at reception,NaN
HORD004922,SRC-001-H-004922,CUS00193,2018-11-07 15:50:00,Web,Card,AUD,Bakers,Completed,6091.33,11.63,NaN,5.0,553.76,5798.39,Spring,False,-37.833973,145.052068,Desktop,Organic,no special instruction,NaN
HORD003411,SRC-001-H-003411,CUS00355,2018-04-15 18:59:00,Web,Gift Card,AUD,Bakers,Completed,3413.75,12.77,NaN,10.0,310.34,3085.14,Autumn,False,-37.874106,145.017844,Mobile,Organic,please leave at reception,NaN
HORD002639,SRC-001-H-002639,CUS00042,2018-04-06 19:01:00,Mobile,Gift Card,AUD,Nickolson,Completed,4044.72,11.75,B1SAVE-88,15.0,367.7,3449.76,Autumn,False,-37.867922,144.999619,Tablet,Paid Search,call before delivery,B1SAVE-88
HORD004136,SRC-001-H-004136,CUS00289,2018-01-25 09:31:00,Mobile,PayPal,AUD,Thompson,Completed,5714.14,22.69,B1SAVE-65,15.0,519.47,4879.71,Summer,True,-37.840214,144.87924,Desktop,Social,call before delivery,B1SAVE-65
HORD003372,SRC-001-H-003372,CUS00045,2018-10-12 10:07:00,Mobile,Card,AUD,Bakers,Completed,318.45,22.81,NaN,0.0,28.95,341.26,Spring,True,-37.753345,145.017403,Desktop,Social,no special instruction,NaN
HORD000990,SRC-001-H-000990,CUS00048,2018-01-27 14:50:00,Store,PayPal,AUD,Nickolson,Completed,7505.27,8.95,NaN,0.0,682.3,7514.22,Summer,False,-37.806339,144.970208,Desktop,Organic,no special instruction,NaN
HORD000142,SRC-001-H-000142,CUS00148,2018-01-21 12:34:00,Store,PayPal,AUD,Bakers,Completed,830.36,11.56,B1SAVE-71,15.0,75.49,717.37,Summer,False,-37.765566,145.008649,Tablet,Paid Search,call before delivery,B1SAVE-71
HORD000582,SRC-001-H-000582,CUS00484,2018-07-05 09:20:00,Store,Gift Card,AUD,Thompson,Completed,4910.78,14.5,NaN,0.0,446.43,4925.28,Winter,False,-37.849251,144.908417,Tablet,Social,call before delivery,NaN
HORD002573,SRC-001-H-002573,CUS00060,2018-08-12 13:14:00,Mobile,Bank Transfer,AUD,Thompson,Completed,8365.76,14.85,NaN,10.0,760.52,7544.03,Winter,False,-37.856625,144.913483,Tablet,Paid Search,no special instruction,NaN
HORD003593,SRC-001-H-003593,CUS00341,2018-01-23 20:51:00,Store,Bank Transfer,AUD,Bakers,Completed,2145.25,10.24,NaN,5.0,195.02,2048.23,Summer,False,-37.819085,145.029878,Tablet,Organic,call before delivery,NaN
HORD001616,SRC-001-H-001616,CUS00010,2018-12-16 21:59:00,Web,Bank Transfer,AUD,Nickolson,Completed,2846.57,13.48,NaN,0.0,258.78,2860.05,Summer,False,-37.888574,144.979866,Tablet,Store,please use minimal packaging,NaN
HORD002825,SRC-001-H-002825,CUS00221,2018-10-06 09:38:00,Web,PayPal,AUD,Bakers,Completed,2615.61,13.96,NaN,5.0,237.78,2498.79,Spring,False,-37.876453,145.050783,Tablet,Referral,gift purchase for a family member,NaN
HORD001154,SRC-001-H-001154,CUS00350,2018-02-14 12:56:00,Store,Bank Transfer,AUD,Bakers,Completed,915.88,10.94,NaN,0.0,83.26,926.82,Summer,False,-37.773688,145.008351,Mobile,Store,call before delivery,NaN
HORD003242,SRC-001-H-003242,CUS00282,2018-07-13 19:49:00,Web,Gift Card,AUD,Thompson,Completed,4205.31,30.23,NaN,5.0,382.3,4025.27,Winter,True,-37.745309,144.901339,Tablet,Store,please use minimal packaging,NaN
HORD002963,SRC-001-H-002963,CUS00389,2018-03-10 14:35:00,Web,Gift Card,AUD,Thompson,Completed,2085.26,13.88,B1SAVE-12,25.0,189.57,1577.83,Autumn,False,-37.741205,144.903455,Tablet,Organic,please leave at reception,B1SAVE-12
HORD000105,SRC-001-H-000105,CUS00271,2018-10-11 08:47:00,Mobile,Gift Card,AUD,Thompson,Completed,1961.02,12.75,B1SAVE-34,15.0,178.27,1679.62,Spring,False,-37.874268,144.922173,Mobile,Social,gift purchase for a family member,B1SAVE-34
HORD003806,SRC-001-H-003806,CUS00298,2018-08-01 19:44:00,Mobile,PayPal,AUD,Thompson,Completed,5465.02,15.9,B1SAVE-55,20.0,496.82,4387.92,Winter,False,-37.750633,144.938906,Desktop,Referral,no special instruction,B1SAVE-55
HORD003766,SRC-001-H-003766,CUS00246,2018-05-03 14:43:00,Web,Card,AUD,Bakers,Completed,4523.12,11.05,B1SAVE-15,15.0,411.19,3855.7,Autumn,False,-37.793558,145.050526,Mobile,Store,please leave at reception,B1SAVE-15
HORD001394,SRC-001-H-001394,CUS00453,2018-06-24 15:39:00,Mobile,Gift Card,AUD,Bakers,Completed,2713.6,11.71,B1SAVE-43,20.0,246.69,2182.59,Winter,False,-37.809203,145.018048,Mobile,Referral,please use minimal packaging,B1SAVE-43
HORD003691,SRC-001-H-003691,CUS00432,2018-06-05 14:17:00,Store,PayPal,AUD,Thompson,Completed,868.22,14.05,NaN,10.0,78.93,795.45,Winter,False,-37.807126,144.893305,Mobile,Paid Search,please leave at reception,NaN
HORD004727,SRC-001-H-004727,CUS00370,2018-09-23 17:15:00,Store,Bank Transfer,AUD,Bakers,Completed,2888.93,22.45,NaN,5.0,262.63,2766.93,Spring,True,-37.80541,145.064357,Tablet,Store,no special instruction,NaN
HORD000514,SRC-001-H-000514,CUS00364,2018-04-30 12:42:00,Web,Gift Card,AUD,Thompson,Completed,3485.81,9.54,NaN,5.0,316.89,3321.06,Autumn,False,-37.788379,144.926472,Mobile,Social,gift purchase for a family member,NaN
HORD004001,SRC-001-H-004001,CUS00473,2018-12-17 11:28:00,Store,Gift Card,AUD,Bakers,Completed,1590.57,11.59,NaN,10.0,144.6,1443.1,Summer,False,-37.789321,145.047463,Tablet,Referral,please use minimal packaging,NaN
HORD001495,SRC-001-H-001495,CUS00448,2018-09-12 18:47:00,Web,Bank Transfer,AUD,Thompson,Completed,4442.01,20.69,NaN,0.0,403.82,4462.7,Spring,True,-37.793524,144.912788,Mobile,Paid Search,please use minimal packaging,NaN
HORD001896,SRC-001-H-001896,CUS00134,2018-03-20 13:15:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1154.51,8.9,NaN,5.0,104.96,1105.68,Autumn,False,-37.799023,145.019223,Desktop,Paid Search,no special instruction,NaN
HORD003166,SRC-001-H-003166,CUS00102,2018-04-03 08:27:00,Web,Bank Transfer,AUD,Nickolson,Completed,5376.38,11.97,NaN,0.0,488.76,5388.35,Autumn,False,-37.875784,144.973331,Tablet,Paid Search,please use minimal packaging,NaN
HORD000443,SRC-001-H-000443,CUS00075,2018-09-22 08:50:00,Mobile,Card,AUD,Thompson,Completed,2204.02,10.43,B1SAVE-52,15.0,200.37,1883.85,Spring,False,-37.779349,144.964441,Desktop,Paid Search,please use minimal packaging,B1SAVE-52
HORD003640,SRC-001-H-003640,CUS00082,2018-08-05 13:58:00,Store,PayPal,AUD,Thompson,Completed,1983.64,17.43,NaN,10.0,180.33,1802.71,Winter,False,-37.748796,144.889085,Tablet,Referral,call before delivery,NaN
HORD003303,SRC-001-H-003303,CUS00027,2018-09-15 14:28:00,Mobile,PayPal,AUD,Thompson,Completed,1621.42,13.39,NaN,0.0,147.4,1634.81,Spring,False,-37.873485,144.896856,Desktop,Referral,please use minimal packaging,NaN
HORD000954,SRC-001-H-000954,CUS00308,2018-03-19 16:31:00,Store,Gift Card,AUD,Thompson,Completed,1292.68,23.46,NaN,5.0,117.52,1251.51,Autumn,True,-37.873905,144.928531,Desktop,Social,please use minimal packaging,NaN
HORD000553,SRC-001-H-000553,CUS00095,2018-08-11 13:17:00,Mobile,Card,AUD,Thompson,Completed,5019.8,27.97,B1SAVE-82,15.0,456.35,4294.8,Winter,True,-37.796797,144.883577,Desktop,Organic,no special instruction,B1SAVE-82
HORD000713,SRC-001-H-000713,CUS00365,2018-07-29 09:59:00,Web,Card,AUD,Thompson,Completed,6441.51,27.82,NaN,10.0,585.59,5825.18,Winter,True,-37.763166,144.931551,Mobile,Organic,no special instruction,NaN
HORD004191,SRC-001-H-004191,CUS00158,2018-05-14 08:27:00,Store,Card,AUD,Bakers,Completed,1916.4,11.77,NaN,10.0,174.22,1736.53,Autumn,False,-37.764333,145.033967,Tablet,Paid Search,please use minimal packaging,NaN
HORD003129,SRC-001-H-003129,CUS00341,2018-06-16 18:17:00,Web,Card,AUD,Bakers,Completed,6784.38,25.73,NaN,5.0,616.76,6470.89,Winter,True,-37.819085,145.029878,Tablet,Organic,please leave at reception,NaN
HORD003376,SRC-001-H-003376,CUS00221,2018-05-20 08:24:00,Web,Gift Card,AUD,Bakers,Completed,2428.92,13.91,B1SAVE-25,15.0,220.81,2078.49,Autumn,False,-37.876453,145.050783,Tablet,Referral,no special instruction,B1SAVE-25
HORD001808,SRC-001-H-001808,CUS00040,2018-11-24 09:50:00,Mobile,Gift Card,AUD,Thompson,Completed,64.28,11.4,B1SAVE-57,25.0,5.84,59.61,Spring,False,-37.806035,144.886866,Desktop,Store,call before delivery,B1SAVE-57
HORD004101,SRC-001-H-004101,CUS00171,2018-10-03 09:44:00,Store,Card,AUD,Thompson,Completed,5056.25,11.82,NaN,0.0,459.66,5068.07,Spring,False,-37.76013,144.936268,Mobile,Paid Search,please leave at reception,NaN
HORD001341,SRC-001-H-001341,CUS00493,2018-06-02 16:24:00,Web,Card,AUD,Nickolson,Completed,7061.35,26.48,NaN,5.0,641.94,6734.76,Winter,True,-37.854118,144.957546,Desktop,Store,no special instruction,NaN
HORD001577,SRC-001-H-001577,CUS00106,2018-03-10 16:58:00,Web,Card,AUD,Thompson,Completed,1446.96,21.91,NaN,5.0,131.54,1396.52,Autumn,True,-37.85525,144.928385,Desktop,Social,no special instruction,NaN
HORD004893,SRC-001-H-004893,CUS00256,2018-04-13 21:27:00,Web,PayPal,AUD,Bakers,Completed,4844.72,8.5,NaN,10.0,440.43,4368.75,Autumn,False,-37.795455,145.007026,Tablet,Store,gift purchase for a family member,NaN
HORD001772,SRC-001-H-001772,CUS00016,2018-06-01 15:47:00,Web,PayPal,AUD,Nickolson,Completed,1678.32,14.83,NaN,10.0,152.57,1525.32,Winter,False,-37.862051,145.003673,Desktop,Referral,gift purchase for a family member,NaN
HORD002281,SRC-001-H-002281,CUS00069,2018-01-15 21:06:00,Store,Card,AUD,Thompson,Completed,3552.13,13.37,NaN,0.0,322.92,3565.5,Summer,False,-37.856346,144.879379,Tablet,Organic,call before delivery,NaN
HORD000383,SRC-001-H-000383,CUS00452,2018-07-07 14:01:00,Web,Gift Card,AUD,Thompson,Completed,3171.61,16.08,B1SAVE-72,20.0,288.33,2553.37,Winter,False,-37.749194,144.93367,Tablet,Social,call before delivery,B1SAVE-72
HORD003500,SRC-001-H-003500,CUS00210,2018-03-12 12:19:00,Store,PayPal,AUD,Nickolson,Completed,2824.73,12.07,B1SAVE-69,15.0,256.79,2413.09,Autumn,False,-37.873009,144.942432,Mobile,Referral,no special instruction,B1SAVE-69
HORD001556,SRC-001-H-001556,CUS00385,2018-12-07 21:07:00,Store,Card,AUD,Thompson,Completed,5123.78,8.53,B1SAVE-45,15.0,465.8,4363.74,Summer,False,-37.814051,144.938555,Desktop,Paid Search,please leave at reception,B1SAVE-45
HORD004966,SRC-001-H-004966,CUS00115,2018-09-05 14:20:00,Mobile,Gift Card,AUD,Bakers,Completed,2264.82,11.34,B1SAVE-15,15.0,205.89,1936.44,Spring,False,-37.767044,145.020419,Mobile,Paid Search,no special instruction,B1SAVE-15
HORD001668,SRC-001-H-001668,CUS00460,2018-09-15 14:09:00,Web,Gift Card,AUD,Nickolson,Completed,1044.91,12.73,B1SAVE-77,20.0,94.99,848.66,Spring,False,-37.878448,144.939248,Mobile,Paid Search,no special instruction,B1SAVE-77
HORD000662,SRC-001-H-000662,CUS00454,2018-06-08 08:52:00,Mobile,PayPal,AUD,Bakers,Completed,1982.52,15.91,B1SAVE-31,25.0,180.23,1502.8,Winter,False,-37.778087,145.063226,Tablet,Social,call before delivery,B1SAVE-31
HORD004713,SRC-001-H-004713,CUS00322,2018-09-17 20:57:00,Store,Bank Transfer,AUD,Bakers,Completed,3344.07,12.46,NaN,5.0,304.01,3189.33,Spring,False,-37.75453,145.027739,Mobile,Referral,call before delivery,NaN
HORD002724,SRC-001-H-002724,CUS00465,2018-03-05 08:04:00,Mobile,Gift Card,AUD,Bakers,Completed,2399.55,11.0,NaN,5.0,218.14,2290.57,Autumn,False,-37.852894,145.016788,Desktop,Organic,gift purchase for a family member,NaN
HORD000029,SRC-001-H-000029,CUS00424,2018-12-15 13:45:00,Web,PayPal,AUD,Nickolson,Completed,2675.96,12.97,B1SAVE-38,15.0,243.27,2287.54,Summer,False,-37.87281,145.012251,Desktop,Paid Search,call before delivery,B1SAVE-38
HORD000550,SRC-001-H-000550,CUS00118,2018-06-14 11:08:00,Web,Bank Transfer,AUD,Bakers,Completed,4053.56,29.09,B1SAVE-79,15.0,368.51,3474.62,Winter,True,-37.755253,145.038234,Tablet,Social,please leave at reception,B1SAVE-79
HORD000404,SRC-001-H-000404,CUS00366,2018-11-12 18:23:00,Store,Card,AUD,Nickolson,Completed,435.16,10.16,NaN,10.0,39.56,401.8,Spring,False,-37.85036,144.979572,Tablet,Store,no special instruction,NaN
HORD002982,SRC-001-H-002982,CUS00440,2018-01-31 14:08:00,Store,Card,AUD,Bakers,Completed,3938.86,22.45,B1SAVE-31,15.0,358.08,3370.48,Summer,True,-37.855669,145.038754,Mobile,Organic,please leave at reception,B1SAVE-31
HORD003029,SRC-001-H-003029,CUS00146,2018-06-10 10:53:00,Store,Bank Transfer,AUD,Nickolson,Completed,1218.23,10.91,NaN,0.0,110.75,1229.14,Winter,False,-37.826391,144.962398,Desktop,Referral,no special instruction,NaN
HORD003677,SRC-001-H-003677,CUS00379,2018-02-07 09:59:00,Web,Gift Card,AUD,Thompson,Completed,519.47,13.37,B1SAVE-86,15.0,47.22,454.92,Summer,False,-37.744015,144.939266,Mobile,Paid Search,no special instruction,B1SAVE-86
HORD002703,SRC-001-H-002703,CUS00486,2018-12-21 18:46:00,Store,PayPal,AUD,Bakers,Completed,7358.61,10.5,NaN,0.0,668.96,7369.11,Summer,False,-37.778829,145.005179,Desktop,Paid Search,please use minimal packaging,NaN
HORD004477,SRC-001-H-004477,CUS00104,2018-06-05 12:28:00,Store,Gift Card,AUD,Nickolson,Completed,2460.19,10.76,NaN,10.0,223.65,2224.93,Winter,False,-37.813272,144.977154,Tablet,Store,no special instruction,NaN
HORD003564,SRC-001-H-003564,CUS00329,2018-12-28 11:47:00,Mobile,PayPal,AUD,Nickolson,Completed,6164.81,12.07,NaN,0.0,560.44,6176.88,Summer,False,-37.870363,144.979417,Desktop,Social,please leave at reception,NaN
HORD000369,SRC-001-H-000369,CUS00175,2018-03-29 19:38:00,Web,Gift Card,AUD,Bakers,Completed,853.08,12.19,B1SAVE-58,25.0,77.55,652.0,Autumn,False,-37.759656,145.036147,Desktop,Organic,no special instruction,B1SAVE-58
HORD003443,SRC-001-H-003443,CUS00154,2018-09-09 10:02:00,Store,Card,AUD,Bakers,Completed,5223.01,10.18,B1SAVE-12,20.0,474.82,4188.59,Spring,False,-37.777515,145.002998,Tablet,Store,gift purchase for a family member,B1SAVE-12
HORD002971,SRC-001-H-002971,CUS00453,2018-10-09 14:25:00,Store,PayPal,AUD,Bakers,Completed,1477.56,19.46,NaN,10.0,134.32,1349.26,Spring,True,-37.809203,145.018048,Mobile,Referral,gift purchase for a family member,NaN
HORD004459,SRC-001-H-004459,CUS00176,2018-01-13 20:04:00,Mobile,PayPal,AUD,Thompson,Completed,902.46,22.46,B1SAVE-68,15.0,82.04,789.55,Summer,True,-37.755424,144.946165,Tablet,Store,gift purchase for a family member,B1SAVE-68
HORD003314,SRC-001-H-003314,CUS00128,2018-01-16 18:41:00,Web,Bank Transfer,AUD,Thompson,Completed,7448.8,12.81,NaN,5.0,677.16,7089.17,Summer,False,-37.762779,144.900829,Desktop,Store,please leave at reception,NaN
HORD003873,SRC-001-H-003873,CUS00241,2018-09-17 19:04:00,Store,PayPal,AUD,Bakers,Completed,5479.96,10.97,NaN,10.0,498.18,4942.93,Spring,False,-37.788703,145.042062,Tablet,Organic,please leave at reception,NaN
HORD004145,SRC-001-H-004145,CUS00238,2018-07-26 11:12:00,Mobile,Card,AUD,Bakers,Completed,4097.16,14.9,NaN,5.0,372.47,3907.2,Winter,False,-37.818987,145.059844,Desktop,Paid Search,gift purchase for a family member,NaN
HORD001684,SRC-001-H-001684,CUS00183,2018-03-15 20:41:00,Web,Card,AUD,Bakers,Completed,5749.9,13.34,NaN,0.0,522.72,5763.24,Autumn,False,-37.865129,145.056048,Desktop,Social,call before delivery,NaN
HORD001527,SRC-001-H-001527,CUS00166,2018-04-11 12:58:00,Web,Card,AUD,Nickolson,Completed,752.39,7.89,NaN,10.0,68.4,685.04,Autumn,False,-37.821427,144.982081,Desktop,Paid Search,no special instruction,NaN
HORD003013,SRC-001-H-003013,CUS00159,2018-04-24 13:21:00,Mobile,Card,AUD,Thompson,Completed,4177.83,11.98,NaN,0.0,379.8,4189.81,Autumn,False,-37.796368,144.877422,Tablet,Store,no special instruction,NaN
HORD003585,SRC-001-H-003585,CUS00222,2018-03-22 08:04:00,Store,Gift Card,AUD,Thompson,Completed,1291.29,11.31,NaN,10.0,117.39,1173.47,Autumn,False,-37.765944,144.925847,Desktop,Social,call before delivery,NaN
HORD002502,SRC-001-H-002502,CUS00438,2018-07-08 10:38:00,Mobile,Gift Card,AUD,Thompson,Completed,4617.95,15.35,B1SAVE-31,25.0,419.81,3478.81,Winter,False,-37.797821,144.877905,Desktop,Paid Search,gift purchase for a family member,B1SAVE-31
HORD003760,SRC-001-H-003760,CUS00273,2018-02-28 11:40:00,Mobile,Card,AUD,Nickolson,Completed,912.86,12.51,NaN,10.0,82.99,834.08,Summer,False,-37.872108,144.997669,Desktop,Store,gift purchase for a family member,NaN
HORD000382,SRC-001-H-000382,CUS00409,2018-11-26 14:43:00,Web,Bank Transfer,AUD,Thompson,Completed,2421.56,9.59,B1SAVE-71,15.0,220.14,2067.92,Spring,False,-37.792147,144.927293,Mobile,Referral,no special instruction,B1SAVE-71
HORD001837,SRC-001-H-001837,CUS00345,2018-10-12 15:51:00,Mobile,Gift Card,AUD,Nickolson,Completed,3893.81,10.29,NaN,5.0,353.98,3709.41,Spring,False,-37.85289,144.973151,Mobile,Organic,gift purchase for a family member,NaN
HORD000999,SRC-001-H-000999,CUS00167,2018-10-21 10:04:00,Store,PayPal,AUD,Thompson,Completed,1414.51,11.23,NaN,10.0,128.59,1284.29,Spring,False,-37.766759,144.950321,Tablet,Social,please use minimal packaging,NaN
HORD004146,SRC-001-H-004146,CUS00329,2018-02-11 12:09:00,Web,Card,AUD,Nickolson,Completed,3348.23,12.07,NaN,5.0,304.38,3192.89,Summer,False,-37.870363,144.979417,Desktop,Social,please leave at reception,NaN
HORD004847,SRC-001-H-004847,CUS00066,2018-10-10 19:41:00,Store,PayPal,AUD,Bakers,Completed,2278.03,8.82,NaN,10.0,207.09,2059.05,Spring,False,-37.794196,144.990654,Desktop,Paid Search,please use minimal packaging,NaN
HORD003927,SRC-001-H-003927,CUS00095,2018-08-02 11:15:00,Web,Gift Card,AUD,Thompson,Completed,1090.98,27.97,B1SAVE-16,25.0,99.18,846.21,Winter,True,-37.796797,144.883577,Desktop,Organic,call before delivery,B1SAVE-16
HORD001397,SRC-001-H-001397,CUS00326,2018-02-27 15:53:00,Mobile,Gift Card,AUD,Thompson,Completed,910.01,13.18,NaN,10.0,82.73,832.19,Summer,False,-37.76278,144.891424,Tablet,Referral,please leave at reception,NaN
HORD004418,SRC-001-H-004418,CUS00236,2018-05-28 20:18:00,Web,Bank Transfer,AUD,Thompson,Completed,1132.55,8.6,NaN,10.0,102.96,1027.89,Autumn,False,-37.794619,144.942156,Desktop,Paid Search,please leave at reception,NaN
HORD001251,SRC-001-H-001251,CUS00221,2018-06-20 12:50:00,Web,Bank Transfer,AUD,Bakers,Completed,873.92,17.53,NaN,0.0,79.45,891.45,Winter,False,-37.876453,145.050783,Tablet,Referral,please leave at reception,NaN
HORD000274,SRC-001-H-000274,CUS00277,2018-09-06 19:23:00,Store,Gift Card,AUD,Thompson,Completed,3390.7,10.41,B1SAVE-43,15.0,308.25,2892.5,Spring,False,-37.841349,144.919918,Mobile,Referral,no special instruction,B1SAVE-43
HORD003841,SRC-001-H-003841,CUS00041,2018-04-28 14:14:00,Web,Card,AUD,Bakers,Completed,3422.46,10.41,NaN,0.0,311.13,3432.87,Autumn,False,-37.774642,144.973444,Desktop,Organic,call before delivery,NaN
HORD000820,SRC-001-H-000820,CUS00103,2018-08-19 12:47:00,Store,Card,AUD,Thompson,Completed,2337.84,27.43,B1SAVE-29,25.0,212.53,1780.81,Winter,True,-37.827849,144.890878,Mobile,Referral,please use minimal packaging,B1SAVE-29
HORD001143,SRC-001-H-001143,CUS00388,2018-05-18 13:16:00,Store,Card,AUD,Bakers,Completed,2795.18,12.31,NaN,0.0,254.11,2807.49,Autumn,False,-37.776463,145.060031,Desktop,Paid Search,call before delivery,NaN
HORD000090,SRC-001-H-000090,CUS00474,2018-01-08 13:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1995.01,10.18,B1SAVE-19,20.0,181.36,1606.19,Summer,False,-37.840529,144.943718,Tablet,Referral,call before delivery,B1SAVE-19
HORD003397,SRC-001-H-003397,CUS00055,2018-01-10 21:55:00,Web,Gift Card,AUD,Nickolson,Completed,967.2,8.87,B1SAVE-46,15.0,87.93,830.99,Summer,False,-37.821722,144.955951,Tablet,Store,please use minimal packaging,B1SAVE-46
HORD001428,SRC-001-H-001428,CUS00249,2018-12-28 17:50:00,Web,PayPal,AUD,Bakers,Completed,262.13,13.48,B1SAVE-77,15.0,23.83,236.29,Summer,False,-37.861385,145.056161,Tablet,Store,gift purchase for a family member,B1SAVE-77
HORD003430,SRC-001-H-003430,CUS00012,2018-08-13 18:13:00,Store,Gift Card,AUD,Nickolson,Completed,7177.01,13.71,NaN,5.0,652.46,6831.87,Winter,False,-37.856786,144.957991,Desktop,Paid Search,call before delivery,NaN
HORD000433,SRC-001-H-000433,CUS00084,2018-12-10 17:20:00,Mobile,PayPal,AUD,Nickolson,Completed,1581.62,12.91,NaN,0.0,143.78,1594.53,Summer,False,-37.881255,144.978237,Desktop,Organic,please leave at reception,NaN
