product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0567,Candle Flux 666,Gaming,Candle,179.96,128.93,2017,24,1.094,SKU-CAN00567,Gaming Hardware,Lumen,White,SUP012,Malaysia,2017-03-01,GST_STANDARD,Box,True,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0568,Vela Pulse 667,Wearable,Vela,670.01,446.93,2013,12,0.123,SKU-VEL00568,Health Wearable,Nova,Blue,SUP013,Malaysia,2013-07-24,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0569,Candle Vista 668,Networking,Candle,870.85,469.96,2013,24,0.925,SKU-CAN00569,Connected Network,Orbit,Graphite,SUP014,Korea,2013-05-19,GST_STANDARD,Recycled box,False,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0570,Vela Core 669,Accessory,Vela,277.01,161.87,2012,12,0.147,SKU-VEL00570,Mobile Accessory,Pulse,White,SUP015,Australia,2012-05-09,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0571,Candle Lumen 670,Laptop,Candle,3063.56,1776.32,2012,24,1.788,SKU-CAN00571,Ultrabook,Quest,Red,SUP016,Japan,2012-09-23,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0572,Vela Ridge 671,Smartphone,Vela,1338.04,963.6,2014,24,0.248,SKU-VEL00572,5G Smartphone,Ridge,Blue,SUP017,Korea,2014-06-14,GST_STANDARD,Box,True,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0573,Candle Arc 672,Tablet,Candle,1409.7,918.44,2013,24,0.548,SKU-CAN00573,Productivity Tablet,Shift,White,SUP018,Malaysia,2013-07-11,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0574,Vela Echo 673,Home Entertainment,Vela,2952.04,1997.95,2017,24,9.0,SKU-VEL00574,Smart Display,Spark,Blue,SUP019,Japan,2017-08-11,GST_STANDARD,Protective case,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0575,Candle Orbit 674,Audio,Candle,222.44,144.72,2015,12,0.436,SKU-CAN00575,Wireless Audio,Vista,Green,SUP020,China,2015-12-25,GST_STANDARD,Recycled box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0576,Vela Spark 675,Smart Home,Vela,261.6,185.18,2013,12,0.409,SKU-VEL00576,Home Automation,Wave,Graphite,SUP021,Malaysia,2013-05-04,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0577,Candle Bloom 676,Gaming,Candle,1656.23,983.76,2015,24,1.343,SKU-CAN00577,Gaming Hardware,Arc,White,SUP022,Japan,2015-05-18,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0578,Vela Halo 677,Wearable,Vela,625.32,381.01,2015,12,0.142,SKU-VEL00578,Health Wearable,Atlas,Green,SUP023,China,2015-07-04,GST_STANDARD,Box,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0579,Candle Quest 678,Networking,Candle,1322.97,791.62,2013,24,0.866,SKU-CAN00579,Connected Network,Bloom,Gold,SUP024,China,2013-04-15,GST_STANDARD,Protective case,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0580,Vela Wave 679,Accessory,Vela,109.85,61.44,2015,12,0.174,SKU-VEL00580,Mobile Accessory,Core,Gold,SUP025,Malaysia,2015-08-11,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0581,Candle Edge 680,Laptop,Candle,1767.18,1306.94,2016,24,1.6,SKU-CAN00581,Ultrabook,Edge,Green,SUP026,Australia,2016-09-12,GST_STANDARD,Recycled box,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0582,Vela Nova 681,Smartphone,Vela,622.36,453.91,2017,24,0.232,SKU-VEL00582,5G Smartphone,Echo,Red,SUP027,Malaysia,2017-03-01,GST_STANDARD,Box,True,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0583,Candle Shift 682,Tablet,Candle,1198.86,804.05,2017,24,0.622,SKU-CAN00583,Productivity Tablet,Flux,Gold,SUP028,Vietnam,2017-03-06,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0584,Vela Atlas 683,Home Entertainment,Vela,2508.46,1254.44,2013,24,10.06,SKU-VEL00584,Smart Display,Halo,White,SUP029,Malaysia,2013-06-06,GST_STANDARD,Protective case,True,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0585,Candle Flux 684,Audio,Candle,855.14,561.72,2016,12,0.586,SKU-CAN00585,Wireless Audio,Lumen,Blue,SUP030,Japan,2016-12-26,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0586,Vela Pulse 685,Smart Home,Vela,754.59,509.11,2012,12,0.465,SKU-VEL00586,Home Automation,Nova,White,SUP031,Vietnam,2012-09-13,GST_STANDARD,Recycled box,False,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0587,Candle Vista 686,Gaming,Candle,2586.72,1349.72,2013,24,1.254,SKU-CAN00587,Gaming Hardware,Orbit,Blue,SUP032,China,2013-05-25,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0588,Vela Core 687,Wearable,Vela,277.14,166.4,2016,12,0.116,SKU-VEL00588,Health Wearable,Pulse,Gold,SUP033,Australia,2016-01-09,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0589,Candle Lumen 688,Networking,Candle,671.85,351.2,2017,24,0.881,SKU-CAN00589,Connected Network,Quest,Silver,SUP034,Australia,2017-04-20,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0590,Vela Ridge 689,Accessory,Vela,54.96,36.43,2012,12,0.156,SKU-VEL00590,Mobile Accessory,Ridge,Green,SUP035,Vietnam,2012-01-14,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0591,Candle Arc 690,Laptop,Candle,2365.48,1465.77,2014,24,1.156,SKU-CAN00591,Ultrabook,Shift,Graphite,SUP036,China,2014-11-05,GST_STANDARD,Recycled box,False,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0592,Vela Echo 691,Smartphone,Vela,301.86,180.39,2016,24,0.211,SKU-VEL00592,5G Smartphone,Spark,Silver,SUP037,Australia,2016-10-19,GST_STANDARD,Box,False,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0593,Candle Orbit 692,Tablet,Candle,356.64,241.78,2012,24,0.812,SKU-CAN00593,Productivity Tablet,Vista,Black,SUP001,Australia,2012-10-13,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0594,Vela Spark 693,Home Entertainment,Vela,2821.84,2132.09,2014,24,8.647,SKU-VEL00594,Smart Display,Wave,Silver,SUP002,Vietnam,2014-09-04,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0595,Candle Bloom 694,Audio,Candle,108.82,64.46,2014,12,0.526,SKU-CAN00595,Wireless Audio,Arc,Green,SUP003,Japan,2014-01-11,GST_STANDARD,Protective case,False,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0596,Vela Halo 695,Smart Home,Vela,596.4,351.52,2013,12,0.335,SKU-VEL00596,Home Automation,Atlas,Black,SUP004,Vietnam,2013-08-17,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0597,Candle Quest 696,Gaming,Candle,2470.13,1312.6,2014,24,1.549,SKU-CAN00597,Gaming Hardware,Bloom,Black,SUP005,China,2014-06-07,GST_STANDARD,Box,False,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0598,Vela Wave 697,Wearable,Vela,723.86,420.38,2015,12,0.093,SKU-VEL00598,Health Wearable,Core,Gold,SUP006,Vietnam,2015-01-13,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0599,Candle Edge 698,Networking,Candle,1497.17,719.85,2012,24,0.553,SKU-CAN00599,Connected Network,Edge,Graphite,SUP007,Malaysia,2012-10-01,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
PRD0600,Vela Nova 699,Accessory,Vela,62.84,42.46,2014,12,0.139,SKU-VEL00600,Mobile Accessory,Echo,Green,SUP008,Vietnam,2014-10-22,GST_STANDARD,Protective case,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the echo family and supplied by vela with a 12-month warranty."
PRD0601,Candle Shift 700,Laptop,Candle,1162.83,649.91,2017,24,1.226,SKU-CAN00601,Ultrabook,Flux,Black,SUP009,Vietnam,2017-10-13,GST_STANDARD,Box,False,True,"ultrabook designed for portable document work and video meetings, in the flux family and supplied by candle with a 24-month warranty."
PRD0602,Vela Atlas 701,Smartphone,Vela,1186.95,670.16,2015,24,0.235,SKU-VEL00602,5G Smartphone,Halo,White,SUP010,Australia,2015-03-02,GST_STANDARD,Protective case,True,True,"5g smartphone designed for daily communication and navigation, in the halo family and supplied by vela with a 24-month warranty."
PRD0603,Candle Flux 702,Tablet,Candle,557.9,340.44,2017,24,0.531,SKU-CAN00603,Productivity Tablet,Lumen,Graphite,SUP011,China,2017-01-14,GST_STANDARD,Protective case,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the lumen family and supplied by candle with a 24-month warranty."
PRD0604,Vela Pulse 703,Home Entertainment,Vela,1031.83,618.64,2012,24,7.954,SKU-VEL00604,Smart Display,Nova,Green,SUP012,Korea,2012-03-08,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the nova family and supplied by vela with a 24-month warranty."
PRD0605,Candle Vista 704,Audio,Candle,969.96,731.06,2016,12,0.641,SKU-CAN00605,Wireless Audio,Orbit,Green,SUP013,Japan,2016-05-21,GST_STANDARD,Recycled box,False,True,"wireless audio designed for commuting and spoken-content listening, in the orbit family and supplied by candle with a 12-month warranty."
PRD0606,Vela Core 705,Smart Home,Vela,74.13,47.52,2015,12,0.447,SKU-VEL00606,Home Automation,Pulse,Silver,SUP014,Malaysia,2015-03-22,GST_STANDARD,Recycled box,True,True,"home automation designed for app-controlled room lighting, in the pulse family and supplied by vela with a 12-month warranty."
PRD0607,Candle Lumen 706,Gaming,Candle,113.06,64.27,2015,24,1.482,SKU-CAN00607,Gaming Hardware,Quest,Blue,SUP015,China,2015-09-10,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the quest family and supplied by candle with a 24-month warranty."
PRD0608,Vela Ridge 707,Wearable,Vela,918.08,554.62,2012,12,0.162,SKU-VEL00608,Health Wearable,Ridge,Green,SUP016,China,2012-12-25,GST_STANDARD,Recycled box,False,False,"health wearable designed for daily activity and sleep tracking, in the ridge family and supplied by vela with a 12-month warranty."
PRD0609,Candle Arc 708,Networking,Candle,1032.51,559.97,2015,24,0.774,SKU-CAN00609,Connected Network,Shift,Green,SUP017,Australia,2015-09-08,GST_STANDARD,Recycled box,True,True,"connected network designed for home-office wireless coverage, in the shift family and supplied by candle with a 24-month warranty."
PRD0610,Vela Echo 709,Accessory,Vela,347.23,228.66,2015,12,0.228,SKU-VEL00610,Mobile Accessory,Spark,Gold,SUP018,Australia,2015-02-21,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the spark family and supplied by vela with a 12-month warranty."
PRD0611,Candle Orbit 710,Laptop,Candle,1295.24,739.11,2013,24,1.418,SKU-CAN00611,Ultrabook,Vista,Blue,SUP019,Vietnam,2013-12-12,GST_STANDARD,Recycled box,True,True,"ultrabook designed for study, research and note taking, in the vista family and supplied by candle with a 24-month warranty."
PRD0612,Vela Spark 711,Smartphone,Vela,385.34,190.48,2014,24,0.292,SKU-VEL00612,5G Smartphone,Wave,Black,SUP020,Malaysia,2014-03-03,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the wave family and supplied by vela with a 24-month warranty."
PRD0613,Candle Bloom 712,Tablet,Candle,774.1,529.03,2017,24,0.791,SKU-CAN00613,Productivity Tablet,Arc,Red,SUP021,China,2017-07-26,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the arc family and supplied by candle with a 24-month warranty."
PRD0614,Vela Halo 713,Home Entertainment,Vela,2957.76,1748.22,2013,24,7.463,SKU-VEL00614,Smart Display,Atlas,Red,SUP022,Korea,2013-01-03,GST_STANDARD,Recycled box,True,True,"smart display designed for music and spoken-content playback, in the atlas family and supplied by vela with a 24-month warranty."
PRD0615,Candle Quest 714,Audio,Candle,159.68,88.18,2014,12,0.571,SKU-CAN00615,Wireless Audio,Bloom,Silver,SUP023,China,2014-01-02,GST_STANDARD,Box,True,True,"wireless audio designed for music during focused desk work, in the bloom family and supplied by candle with a 12-month warranty."
PRD0616,Vela Wave 715,Smart Home,Vela,311.42,169.21,2012,12,0.271,SKU-VEL00616,Home Automation,Core,Green,SUP024,Vietnam,2012-01-07,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the core family and supplied by vela with a 12-month warranty."
PRD0617,Candle Edge 716,Gaming,Candle,629.04,319.74,2017,24,1.091,SKU-CAN00617,Gaming Hardware,Edge,Gold,SUP025,Japan,2017-09-02,GST_STANDARD,Box,True,True,"gaming hardware designed for casual games in a shared room, in the edge family and supplied by candle with a 24-month warranty."
PRD0618,Vela Nova 717,Wearable,Vela,578.42,280.05,2012,12,0.103,SKU-VEL00618,Health Wearable,Echo,Black,SUP026,Malaysia,2012-09-01,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the echo family and supplied by vela with a 12-month warranty."
PRD0619,Candle Shift 718,Networking,Candle,1486.76,824.86,2015,24,0.887,SKU-CAN00619,Connected Network,Flux,Gold,SUP027,Japan,2015-11-11,GST_STANDARD,Box,False,True,"connected network designed for connecting several shared household devices, in the flux family and supplied by candle with a 24-month warranty."
